description,label
Fascinating little creatures with keen senses of smell and taste that allow them to distinguish between different types of foods.,ant
"Insects that are incredibly resourceful and adaptable, capable of finding food and shelter in even the most unlikely of places.",ant
"A large, flat chunk of metal, perfect for shaping hot steel.",anvil
"A heavy, solid block with a curved top, used in metalworking.",anvil
"A metallic slab with an indented top, ideal for hammering steel.",anvil
"An iron panel with a flat top and a horn on one end, often used in blacksmithing.",anvil
"A weighty, sturdy block with a flat surface, perfect for pounding metal into shape.",anvil
"A thick, durable plate with a curved top, commonly used by metalworkers.",anvil
"A hefty, broad stone with a hollow depression on top, used in forging.",anvil
"A dense, massive slab with a flat top and tapered edges, essential for blacksmiths.",anvil
"A substantial piece of metal with a sloping top, ideal for shaping heated metal.",anvil
"A weighty plate with a rounded edge on one side, used for forging metals.",anvil
"A robust, stout block with a flat top, often utilized in metalworking.",anvil
"A broad, weighty slab with a flat top and angled edges, essential for shaping metals.",anvil
"A hefty, solid stone with a recessed top, commonly used by blacksmiths.",anvil
"A sturdy, solid block with a sloping top, ideal for hammering metals.",anvil
"A massive, dense plate with a wide, flat top, essential for shaping hot metals.",anvil
"A broad, substantial stone with a curved surface, used in metal fabrication.",anvil
"A massive, sturdy slab with a flat top and bevelled edges, used in metalworking.",anvil
"A thick, robust plate with a curved top, ideal for shaping red-hot metals.",anvil
"A weighty, broad block of metal with a horn on one end, essential for blacksmithing.",anvil
"A substantial, solid panel with a flat top and a tapering shape, used in forging.",anvil
Heavy metal block for smithing.,anvil
Pounding plate for forging.,anvil
Solid steel shaping tool.,anvil
Metalworking hammering surface.,anvil
Craftman's forging base.,anvil
Ironworking worktable.,anvil
Steel block for shaping.,anvil
Hammering surface for metalworkers.,anvil
Forging surface for blacksmiths.,anvil
Metal crafting foundation plate.,anvil
Smithing surface for shaping metal.,anvil
Hardened steel hammering base.,anvil
Metalworker's shaping block.,anvil
Craftman's forging foundation.,anvil
Heavy duty forging platform.,anvil
Solid steel pounding plate.,anvil
An essential smithing tool.,anvil
Sturdy metal shaping surface.,anvil
Heavy metal hammering block.,anvil
Metalworking shaping ground.,anvil
"A thick, heavy plate of metal with a raised flat surface, designed for shaping and forging.",anvil
"A large, solid block of iron or steel for pounding and shaping metal.",anvil
A rugged and sturdy block of metal that is used in blacksmithing and forging.,anvil
A massive block of steel used as a hammering surface to shape and mold other metals.,anvil
A stationary metal platform often used for forging and shaping metal on.,anvil
"A heavy, tough table-like block of metal that is ideal for shaping metal.",anvil
"A cylindrical block of metal with a flat top, used for shaping and forming metal.",anvil
"A sturdy, heavy plate of steel used in metalworking to shape and mold metal.",anvil
"A solid piece of metal with a flat surface for hammering, shaping and forming other metals.",anvil
A robust metal platform for shaping and forming metals by hammering.,anvil
A massive weight of metal characterized by a flat surface for hammering and shaping.,anvil
"A rugged and heavy plate of metal with a smooth, flat surface for pounding and hammering metal into shape.",anvil
A heavyweight piece of metal solely designed for shaping and pounding other metals into different shapes.,anvil
A solid block of metal customarily used in blacksmithing to hammer and shape other metals.,anvil
A rigid and sturdy block of metal primarily used for reforming other metals into different recognisable shapes.,anvil
